run_id,context_id,archid,device,dataset,accuracy,latency,runtime_sec,evaluations
1,1,11438,edgegpu,cifar10,92.500000,1.846719,0.650187,16507
1,1,13714,edgegpu,cifar10,94.373340,6.772180,0.650187,16507
1,1,5292,edgegpu,cifar10,94.293335,6.663151,0.650187,16507
1,1,1459,edgegpu,cifar10,94.296670,6.748991,0.650187,16507
1,1,5780,edgegpu,cifar10,93.980000,3.361888,0.650187,16507
1,1,1339,edgegpu,cifar10,92.136665,1.751881,0.650187,16507
1,1,561,edgegpu,cifar10,86.880000,1.451068,0.650187,16507
1,1,14527,edgegpu,cifar10,86.765000,1.439619,0.650187,16507
1,1,6499,edgegpu,cifar10,93.645000,3.331041,0.650187,16507
1,1,1601,edgegpu,cifar10,86.336670,1.433892,0.650187,16507
1,1,2053,edgegpu,cifar10,94.206665,5.482254,0.650187,16507
1,1,11810,edgegpu,cifar10,92.780000,1.992798,0.650187,16507
1,1,9099,edgegpu,cifar10,93.940000,3.357520,0.650187,16507
1,1,6330,edgegpu,cifar10,94.006670,4.384699,0.650187,16507
1,1,11692,edgegpu,cifar10,94.130000,4.708362,0.650187,16507
1,1,14407,edgegpu,cifar10,86.770000,1.440282,0.650187,16507
1,1,6960,edgegpu,cifar10,92.280000,1.764450,0.650187,16507
1,1,13401,edgegpu,cifar10,87.010000,1.457009,0.650187,16507
1,1,10222,edgegpu,cifar10,86.200000,1.429176,0.650187,16507
1,1,10484,edgegpu,cifar10,93.810000,3.354015,0.650187,16507
1,1,15200,edgegpu,cifar10,10.000000,0.501385,0.650187,16507
1,1,14392,edgegpu,cifar10,86.520000,1.435742,0.650187,16507
1,2,2240,edgetpu,cifar10,91.990000,0.480973,0.701998,16312
1,2,11692,edgetpu,cifar10,94.130000,0.761100,0.701998,16312
1,2,6382,edgetpu,cifar10,93.376660,0.628638,0.701998,16312
1,2,13714,edgetpu,cifar10,94.373340,1.377865,0.701998,16312
1,2,7676,edgetpu,cifar10,92.230000,0.481331,0.701998,16312
1,2,8192,edgetpu,cifar10,93.093330,0.627745,0.701998,16312
1,2,797,edgetpu,cifar10,93.280000,0.627996,0.701998,16312
1,2,12607,edgetpu,cifar10,89.180000,0.391577,0.701998,16312
1,2,3731,edgetpu,cifar10,94.343330,1.282820,0.701998,16312
1,2,2053,edgetpu,cifar10,94.206665,1.042178,0.701998,16312
1,2,11810,edgetpu,cifar10,92.780000,0.482879,0.701998,16312
1,2,5258,edgetpu,cifar10,88.775000,0.388629,0.701998,16312
1,2,4675,edgetpu,cifar10,89.200000,0.395661,0.701998,16312
